co2;puiss_admin_98;puiss_max;conso_urb;conso_mixte;masse_ordma_min;masse_ordma_max;lib_mrq;gamme;cod_cbr
234;10;100;11,19999981;8,899999619;2186;2275;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2586;2600;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2130;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2356;2525;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2155;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2586;2600;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2130;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2586;2600;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2105;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2130;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2586;2600;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2275;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2105;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2155;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2356;2585;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2275;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2105;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2356;2585;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2155;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2105;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2356;2525;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2155;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2155;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2586;2600;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2155;2185;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2356;2525;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2275;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2275;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2586;2600;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2186;2355;MERCEDES;MOY-SUPER;GO
234;10;100;11,19999981;8,899999619;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2275;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2525;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2355;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2186;2350;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2586;2600;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2130;2185;MERCEDES;MOY-SUPER;GO
232;9;100;11,10000038;8,800000191;2356;2585;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2105;2185;MERCEDES;MOY-SUPER;GO
230;9;100;11;8,699999809;2155;2185;MERCEDES;MOY-SUPER;GO
